id,path,line,kind,index,source,translation,meta
scenes/act1.md:531:dialogue:0,scenes/act1.md,531,dialogue,0,I'll say no.,Θα πω όχι.,"{""speaker"": ""h""}"
scenes/act1.md:544:dialogue:0,scenes/act1.md,544,dialogue,0,All we ever do is cry in a corner about how loneliness is as deadly as 15 cigarettes a day.,Το μόνο που κάνουμε ποτέ είναι να κλαίμε σε μια γωνιά για το πόσο θανατηφόρα είναι η μοναξιά όσο 15 τσιγάρα την ημέρα.,"{""speaker"": ""b""}"
scenes/act1.md:548:dialogue:0,scenes/act1.md,548,dialogue,0,All we ever do at parties is worry about how we should be productive instead.,Το μόνο που κάνουμε ποτέ στα πάρτι είναι να ανησυχούμε ότι πρέπει να είμαστε παραγωγικοί.,"{""speaker"": ""b""}"
scenes/act1.md:552:dialogue:0,scenes/act1.md,552,dialogue,0,All we ever do is worry about how the unhealthy food options are going to kill us.,Το μόνο που κάνουμε ποτέ είναι να ανησυχούμε ότι οι ανθυγιεινές επιλογές φαγητού θα μας σκοτώσουν.,"{""speaker"": ""b""}"
scenes/act1.md:560:dialogue:0,scenes/act1.md,560,dialogue,0,gee i wonder why.,"ααα, αναρωτιέμαι γιατί.","{""speaker"": ""h""}"
scenes/act1.md:566:dialogue:0,scenes/act1.md,566,dialogue,0,"So if we go we'll make them feel bad, but if we reject their invite we'll also make them feel bad!","Οπότε αν πάμε θα τους κάνουμε να νιώσουν άσχημα, αλλά αν απορρίψουμε την πρόσκληση θα τους κάνουμε κι αυτό να νιώσουν άσχημα!","{""speaker"": ""b""}"
scenes/act1.md:572:dialogue:0,scenes/act1.md,572,dialogue,0,"ALL WE DO IS MAKE PEOPLE FEEL BAD, SO WE SHOULD FEEL BAD","ΟΛΑ ΤΑ ΚΑΝΟΥΜΕ ΕΙΝΑΙ ΝΑ ΚΑΝΟΥΜΕ ΤΟΥΣ ΑΝΘΡΩΠΟΥΣ ΝΑ ΝΙΩΘΟΥΝ ΑΣΧΗΜΑ, ΟΠΟΤΕ ΠΡΕΠΕΙ ΝΑ ΝΙΩΘΟΥΜΕ ΑΣΧΗΜΑ","{""speaker"": ""b""}"
scenes/act1.md:583:dialogue:0,scenes/act1.md,583,dialogue,0,"Ugh. If it'll make you shut up, fine.","Φου. Αν θα σε κάνω να σωπάσεις, εντάξει.","{""speaker"": ""h""}"
scenes/act1.md:585:dialogue:0,scenes/act1.md,585,dialogue,0,I'll ignore the invite.,Θα αγνοήσω την πρόσκληση.,"{""speaker"": ""h""}"
scenes/act1.md:598:dialogue:0,scenes/act1.md,598,dialogue,0,"Anyway. Facebook's too much. I need something calmer, less anxiety-producing.","Τέλος πάντων. Το Facebook είναι πολλά. Χρειάζομαι κάτι πιο ήρεμο, λιγότερο άγχος-παραγωγό.","{""speaker"": ""h""}"
scenes/act1.md:602:dialogue:0,scenes/act1.md,602,dialogue,0,What's new on Twitter?,Τι νέο στο Twitter;,"{""speaker"": ""h""}"
scenes/act1.md:606:choice:0,scenes/act1.md,606,choice,0,"Oh no, look at that horrible news story!","Ωχ όχι, κοίτα αυτό το φρικτό νέο!","{""anchor"": ""#act1d_news""}"
scenes/act1.md:608:choice:0,scenes/act1.md,608,choice,0,"Oh no, is that tweet secretly about *us?*","Ωχ όχι, αυτό το tweet είναι κρυφά για *εμάς;*","{""anchor"": ""#act1d_subtweet""}"
scenes/act1.md:610:choice:0,scenes/act1.md,610,choice,0,"Hey, a GIF of a cat drinking milk","Χε, ένα GIF με γάτα που πίνει γάλα","{""anchor"": ""#act1d_milk""}"
scenes/act1.md:620:dialogue:0,scenes/act1.md,620,dialogue,0,"God, it feels like the world's burning, isn't it?","Θεέ, νιώθω σαν να καίγεται ο κόσμος, έτσι δεν είναι;","{""speaker"": ""b""}"
scenes/act1.md:627:dialogue:0,scenes/act1.md,627,dialogue,0,"It feels like it's all ending, like everything's dying and we're doomed and there's nothing we can do about it.","Νιώθω σαν να τελειώνει όλα, σαν να πεθαίνει τα πάντα και είμαστε καταδικασμένοι και δεν μπορούμε να κάνουμε τίποτα.","{""speaker"": ""b""}"
scenes/act1.md:634:dialogue:0,scenes/act1.md,634,dialogue,0,...,...,"{""speaker"": ""b""}"
scenes/act1.md:638:dialogue:0,scenes/act1.md,638,dialogue,0,Let's retweet that story!,Ας κάνουμε retweet αυτό το νέο!,"{""speaker"": ""b""}"
scenes/act1.md:656:dialogue:0,scenes/act1.md,656,dialogue,0,Okay I'll retweet it just please be quiet!,Εντάξει θα κάνω retweet απλώς σώπασε παρακαλώ!,"{""speaker"": ""h""}"
scenes/act1.md:660:dialogue:0,scenes/act1.md,660,dialogue,0,"Screw it, let's look at Snapchat.","Στο διάολο, ας δούμε το Snapchat.","{""speaker"": ""h""}"
scenes/act1.md:669:dialogue:0,scenes/act1.md,669,dialogue,0,"It's a subtweet! A sneaky, sneaky subtweet!","Είναι subtweet! Ένα ύπουλο, ύπουλο subtweet!","{""speaker"": ""b""}"
scenes/act1.md:673:dialogue:0,scenes/act1.md,673,dialogue,0,It's probably not?,Μάλλον όχι;,"{""speaker"": ""h""}"
scenes/act1.md:677:dialogue:0,scenes/act1.md,677,dialogue,0,but what if they're all talking behind our back,αλλά τι γίνεται αν μας κουβεντιάζουν πίσω από την πλάτη μας,"{""speaker"": ""b""}"
scenes/act1.md:679:dialogue:0,scenes/act1.md,679,dialogue,0,They're n--,Δεν μ--,"{""speaker"": ""h""}"
scenes/act1.md:683:dialogue:0,scenes/act1.md,683,dialogue,0,IN FRONT OF OUR BACK,ΜΠΡΟΣΤΑ ΑΠΟ ΤΗΝ ΠΛΑΤΗ ΜΑΣ,"{""speaker"": ""b""}"
scenes/act1.md:687:dialogue:0,scenes/act1.md,687,dialogue,0,I d--,Δε θ--,"{""speaker"": ""h""}"
scenes/act1.md:691:dialogue:0,scenes/act1.md,691,dialogue,0,but *what if*,αλλά *τι γίνεται αν*,"{""speaker"": ""b""}"
scenes/act1.md:693:dialogue:0,scenes/act1.md,693,dialogue,0,S--,Σ--,"{""speaker"": ""h""}"
scenes/act1.md:697:dialogue:0,scenes/act1.md,697,dialogue,0,*what if*,*τι γίνεται αν*,"{""speaker"": ""b""}"
scenes/act1.md:704:dialogue:0,scenes/act1.md,704,dialogue,0,...,...,"{""speaker"": ""h""}"
scenes/act1.md:722:dialogue:0,scenes/act1.md,722,dialogue,0,"o-KAY, gonna try Snapchat.","ε-ΝΤΑΞΕΙ, θα δοκιμάσω Snapchat.","{""speaker"": ""h""}"
scenes/act1.md:730:dialogue:0,scenes/act1.md,730,dialogue,0,"Heh ya that's cute, just retweeted it, I thi--","Χε ναι αυτό είναι χαριτωμένο, μόλις το έκανα retweet, νομί--","{""speaker"": ""h""}"
scenes/act1.md:738:dialogue:0,scenes/act1.md,738,dialogue,0,CATS CAN'T DIGEST MILK AND WE'RE TERRIBLE PEOPLE FOR ENJOYING ANIMAL ABUSE,ΟΙ ΓΑΤΕΣ ΔΕΝ ΧΩΝΕΥΟΥΝ ΓΑΛΑ ΚΑΙ ΕΙΜΑΣΤΕ ΤΡΟΜΕΡΟΙ ΑΝΘΡΩΠΟΙ ΓΙΑΤΙ ΑΠΟΛΑΜΒΑΝΟΥΜΕ ΚΑΚΟΠΟΙΗΣΗ ΖΩΩΝ,"{""speaker"": ""b""}"
scenes/act1.md:755:dialogue:0,scenes/act1.md,755,dialogue,0,"o-KAY, gonna try Snapchat.","ε-ΝΤΑΞΕΙ, θα δοκιμάσω Snapchat.","{""speaker"": ""h""}"
scenes/act1.md:763:dialogue:0,scenes/act1.md,763,dialogue,0,"Huh, photos from yesterday night. So *that's* what those weekly parties are like.","Χμ, φωτογραφίες από χθες το βράδυ. Άρα *έτσι* είναι τα εβδομαδιαία πάρτι.","{""speaker"": ""h""}"
scenes/act1.md:775:dialogue:0,scenes/act1.md,775,dialogue,0,"Oof, looks way too crowded for my anxiety.","Ουφ, φαίνεται πολύ γεμάτο για το άγχος μου.","{""speaker"": ""h""}"
scenes/act1.md:777:dialogue:0,scenes/act1.md,777,dialogue,0,Maybe I shouldn't have said yes to the invite?,Ίσως δεν έπρεπε να είχα πει ναι στην πρόσκληση;,"{""speaker"": ""h""}"
scenes/act1.md:784:choice:0,scenes/act1.md,784,choice,0,Change our answer? Like a jerk?!,Να αλλάξουμε την απάντηση; Σαν μαλάκας;,"{""anchor"": ""#act1e_yes_dontchange""}"
scenes/act1.md:786:choice:0,scenes/act1.md,786,choice,0,Change our answer! It's too crowded!,Να αλλάξουμε την απάντηση! Είναι πολύ γεμάτο!,"{""anchor"": ""#act1e_yes_changetono""}"
scenes/act1.md:789:choice:0,scenes/act1.md,789,choice,0,Yeah they were totally subtweeting us.,Ναι μας έκαναν σίγουρα subtweet.,"{""anchor"": ""#act1e_ignore_subtweet""}"
scenes/act1.md:793:choice:0,scenes/act1.md,793,choice,0,Wait we retweeted without fact-checking.,"Περίμενε, κάναμε retweet χωρίς fact-checking.","{""anchor"": ""#act1e_ignore_factcheck""}"
scenes/act1.md:797:choice:0,scenes/act1.md,797,choice,0,"You know, you've got really bad posture?","Ξέρεις, έχεις πολύ κακή στάση σώματος;","{""anchor"": ""#act1e_ignore_posture""}"
scenes/act1.md:807:dialogue:0,scenes/act1.md,807,dialogue,0,They were counting on us to come and now we're betraying their trust? Do you wanna die alone?!,Μετρούσαν ότι θα έρθουμε και τώρα προδίδουμε την εμπιστοσύνη τους; Θέλεις να πεθάνεις μόνος;,"{""speaker"": ""b""}"
scenes/act1.md:810:dialogue:0,scenes/act1.md,810,dialogue,0,FIFTEEN. CIGARETTES.,ΔΕΚΑΠΕΝΤΕ. ΤΣΙΓΑΡΑ.,"{""speaker"": ""b""}"
scenes/act1.md:814:dialogue:0,scenes/act1.md,814,dialogue,0,WHALE. POOP.,ΚΟΠΡΑΝΑ. ΦΑΛΑΙΝΑΣ.,"{""speaker"": ""b""}"
scenes/act1.md:829:dialogue:0,scenes/act1.md,829,dialogue,0,Shut up shut up I'll keep it as yes!,Σώπα σώπα θα το κρατήσω ως ναι!,"{""speaker"": ""h""}"
scenes/act1.md:840:dialogue:0,scenes/act1.md,840,dialogue,0,Don't you know about human stampedes?,Δεν ξέρεις για τις ανθρώπινες ποδοπατήσεις;,"{""speaker"": ""b""}"
scenes/act1.md:848:dialogue:0,scenes/act1.md,848,dialogue,0,In 2003 a Rhode Island nightclub had a fire and the panic made people jam the exits so 100 people burned to death-,Το 2003 ένα νυχτερινό κέντρο στη Rhode Island είχε φωτιά και ο πανικός έκανε τους ανθρώπους να μπλοκάρουν τις εξόδους κι έτσι 100 άνθρωποι κάηκαν ζωντανοί-,"{""speaker"": ""b""}"
scenes/act1.md:856:dialogue:0,scenes/act1.md,856,dialogue,0,DO YOU WANT THAT TO HAPPEN TO US-,ΘΕΛΕΙΣ ΝΑ ΜΑΣ ΣΥΜΒΕΙ ΑΥΤΟ-,"{""speaker"": ""b""}"
scenes/act1.md:863:dialogue:0,scenes/act1.md,863,dialogue,0,SAY NO SAY NO SAY NO SAY NO SAY NO SAY NO SAY NO SAY NO SAY N-,ΠΕΣ ΟΧΙ ΠΕΣ ΟΧΙ ΠΕΣ ΟΧΙ ΠΕΣ ΟΧΙ ΠΕΣ ΟΧΙ ΠΕΣ ΟΧΙ ΠΕΣ ΟΧΙ ΠΕΣ Ο--,"{""speaker"": ""b""}"
scenes/act1.md:879:dialogue:0,scenes/act1.md,879,dialogue,0,Shut up shut up I'll change my answer to no! God!,Σώπα σώπα θα αλλάξω την απάντηση σε όχι! Θεέ!,"{""speaker"": ""h""}"
scenes/act1.md:887:dialogue:0,scenes/act1.md,887,dialogue,0,Hm... that looks really fun.,Χμ... φαίνεται πολύ διασκεδαστικό.,"{""speaker"": ""h""}"
scenes/act1.md:889:dialogue:0,scenes/act1.md,889,dialogue,0,Maybe I shouldn't have said no to the invite?,Ίσως δεν έπρεπε να είχα πει όχι στην πρόσκληση;,"{""speaker"": ""h""}"
scenes/act1.md:893:choice:0,scenes/act1.md,893,choice,0,Change our answer? Like a jerk?!,Να αλλάξουμε την απάντηση; Σαν μαλάκας;,"{""anchor"": ""#act1e_no_dontchange""}"
scenes/act1.md:895:choice:0,scenes/act1.md,895,choice,0,Change our answer! Don't die alone!,Να αλλάξουμε την απάντηση! Μην πεθάνεις μόνος!,"{""anchor"": ""#act1e_no_changetoyes""}"
scenes/act1.md:898:choice:0,scenes/act1.md,898,choice,0,Yeah they were totally subtweeting us.,Ναι μας έκαναν σίγουρα subtweet.,"{""anchor"": ""#act1e_ignore_subtweet""}"
scenes/act1.md:902:choice:0,scenes/act1.md,902,choice,0,Wait we retweeted without fact-checking.,"Περίμενε, κάναμε retweet χωρίς fact-checking.","{""anchor"": ""#act1e_ignore_factcheck""}"
scenes/act1.md:906:choice:0,scenes/act1.md,906,choice,0,"You know, you've got really bad posture?","Ξέρεις, έχεις πολύ κακή στάση σώματος;","{""anchor"": ""#act1e_ignore_posture""}"
scenes/act1.md:913:dialogue:0,scenes/act1.md,913,dialogue,0,Everybody was counting on us!,Όλοι μετρούσαν πάνω μας!,"{""speaker"": ""b""}"
scenes/act1.md:915:dialogue:0,scenes/act1.md,915,dialogue,0,...to leave them alone and let them have a nice party without a horrible disgusting {{if _.whitebread}}white-bread-munching{{/if}} creep like u--,...να τους αφήσουμε ήσυχους και να έχουν ωραίο πάρτι χωρίς έναν απαίσιο αηδιαστικό {{if _.whitebread}}τρώγοντα-λευκό-ψωμί{{/if}} creep σαν εμ--,"{""speaker"": ""b""}"
scenes/act1.md:931:dialogue:0,scenes/act1.md,931,dialogue,0,Shut up shut up I'll keep it as no!,Σώπα σώπα θα το κρατήσω ως όχι!,"{""speaker"": ""h""}"
scenes/act1.md:942:dialogue:0,scenes/act1.md,942,dialogue,0,Chronic loneliness increases our cortisol levels as well as risk for cardiovascular disease and stroke!,Η χρόνια μοναξιά αυξάνει τα επίπεδα κορτιζόλης μας καθώς και τον κίνδυνο καρδιαγγειακών νοσημάτων και εγκεφαλικού!,"{""speaker"": ""b""}"
scenes/act1.md:952:dialogue:0,scenes/act1.md,952,dialogue,0,FIFTEEN. CIGARETTES.,ΔΕΚΑΠΕΝΤΕ. ΤΣΙΓΑΡΑ.,"{""speaker"": ""b""}"
scenes/act1.md:961:dialogue:0,scenes/act1.md,961,dialogue,0,Shut up shut up I'll change my answer to yes! God!,Σώπα σώπα θα αλλάξω την απάντηση σε ναι! Θεέ!,"{""speaker"": ""h""}"
scenes/act1.md:972:dialogue:0,scenes/act1.md,972,dialogue,0,All our problematic tweets have come back to roost!,Όλα τα προβληματικά μας tweets γύρισαν να μας βρουν!,"{""speaker"": ""b""}"
scenes/act1.md:979:dialogue:0,scenes/act1.md,979,dialogue,0,We're gonna get called out and cancelled and dragged with a rope on horseback down the information superhighway!,Θα μας εκθέσουν και θα μας cancelάρουν και θα μας σύρουν με σκοινί σε άλογο στην υπερ-αυτοκινητόδρομο πληροφοριών!,"{""speaker"": ""b""}"
scenes/act1.md:994:dialogue:0,scenes/act1.md,994,dialogue,0,Why are you like this?!,Γιατί είσαι έτσι;,"{""speaker"": ""h""}"
scenes/act1.md:1005:dialogue:0,scenes/act1.md,1005,dialogue,0,We're spreading disinformation! We're destroying trust in a free press!,Διαδίδουμε παραπληροφόρηση! Καταστρέφουμε την εμπιστοσύνη στον ελεύθερο Τύπο!,"{""speaker"": ""b""}"
scenes/act1.md:1012:dialogue:0,scenes/act1.md,1012,dialogue,0,We're the reason fascism will arise from the rubble of democracy!,Είμαστε ο λόγος που ο φασισμός θα αναδυθεί από τα ερείπια της δημοκρατίας!,"{""speaker"": ""b""}"
scenes/act1.md:1028:dialogue:0,scenes/act1.md,1028,dialogue,0,Why are you like this?!,Γιατί είσαι έτσι;,"{""speaker"": ""h""}"
scenes/act1.md:1039:dialogue:0,scenes/act1.md,1039,dialogue,0,Do you want to have a pretzel for a spine?! Stop hunching over your screen!,Θέλεις να έχεις σπονδυλική στήλη σαν πρέτζελ; Σταμάτα να σκύβεις πάνω στην οθόνη!,"{""speaker"": ""b""}"
scenes/act1.md:1045:dialogue:0,scenes/act1.md,1045,dialogue,0,That means you too.,Αυτό σημαίνει κι εσύ.,"{""speaker"": ""b""}"
scenes/act1.md:1061:dialogue:0,scenes/act1.md,1061,dialogue,0,Why are you like this?!,Γιατί είσαι έτσι;,"{""speaker"": ""h""}"
scenes/act1.md:1069:dialogue:0,scenes/act1.md,1069,dialogue,0,Hm... that looks really fun.,Χμ... φαίνεται πολύ διασκεδαστικό.,"{""speaker"": ""h""}"
scenes/act1.md:1071:dialogue:0,scenes/act1.md,1071,dialogue,0,Maybe I shouldn't have ignored the invite?,Ίσως δεν έπρεπε να είχα αγνοήσει την πρόσκληση;,"{""speaker"": ""h""}"
scenes/act1.md:1075:choice:0,scenes/act1.md,1075,choice,0,"Keep ignoring, we're still party poopers.","Συνέχισε να αγνοείς, είμαστε ακόμα party poopers.","{""anchor"": ""#act1e_ignore_continue""}"
scenes/act1.md:1077:choice:0,scenes/act1.md,1077,choice,0,"Actually, say yes.","Όντως, πες ναι.","{""anchor"": ""#act1e_ignore_changetoyes""}"
scenes/act1.md:1079:choice:0,scenes/act1.md,1079,choice,0,"Actually, say no.","Όντως, πες όχι.","{""anchor"": ""#act1e_ignore_changetono""}"
scenes/act1.md:1085:dialogue:0,scenes/act1.md,1085,dialogue,0,"It's kinda rude to keep ignoring them though, no?","Είναι λίγο αγενές να τους αγνοείς συνέχεια όμως, έτσι δεν είναι;","{""speaker"": ""h""}"
scenes/act1.md:1089:dialogue:0,scenes/act1.md,1089,dialogue,0,"Well other people always ignore *us*, so","Λοιπόν οι άλλοι πάντα αγνοούν *εμάς*, οπότε","{""speaker"": ""b""}"
scenes/act1.md:1100:dialogue:0,scenes/act1.md,1100,dialogue,0,so let's just call it even.,ας το κάνουμε κουβάρι.,"{""speaker"": ""b""}"
scenes/act1.md:1108:dialogue:0,scenes/act1.md,1108,dialogue,0,You're... letting me have fun?,Μου... αφήνεις να διασκεδάσω;,"{""speaker"": ""h""}"
scenes/act1.md:1110:dialogue:0,scenes/act1.md,1110,dialogue,0,"Well, I mean, loneliness *can* kill us.","Λοιπόν, εννοώ, η μοναξιά *μπορεί* να μας σκοτώσει.","{""speaker"": ""b""}"
scenes/act1.md:1120:dialogue:0,scenes/act1.md,1120,dialogue,0,It's too crowded. Crowds are dangerous.,Είναι πολύ γεμάτο. Τα πλήθη είναι επικίνδυνα.,"{""speaker"": ""b""}"
scenes/act1.md:1132:dialogue:0,scenes/act1.md,1132,dialogue,0,Whatever. New Tinder notification.,"Ό,τι νά 'ναι. Νέα ειδοποίηση Tinder.","{""speaker"": ""h""}"
scenes/act1.md:1136:dialogue:0,scenes/act1.md,1136,dialogue,0,"What, that hookup app?","Τι, αυτή η εφαρμογή για one-night stands;","{""speaker"": ""b""}"
scenes/act1.md:1140:dialogue:0,scenes/act1.md,1140,dialogue,0,"It's not a hookup app, it's just a way to meet new peopl--","Δεν είναι εφαρμογή για one-night stands, είναι απλώς τρόπος να γνωρίσεις νέους ανθρώπ--","{""speaker"": ""h""}"
scenes/act1.md:1144:dialogue:0,scenes/act1.md,1144,dialogue,0,It's a hookup app.,Είναι εφαρμογή για one-night stands.,"{""speaker"": ""b""}"
scenes/act1.md:1151:dialogue:0,scenes/act1.md,1151,dialogue,0,"Oh, I got a match! They look cute!","Ω, έκανα match! Φαίνονται χαριτωμένοι!","{""speaker"": ""h""}"
scenes/act1.md:1158:dialogue:0,scenes/act1.md,1158,dialogue,0,Please don't ruin this for m--,Μην το χαλάσεις για μέ--,"{""speaker"": ""h""}"
scenes/act1.md:1165:dialogue:0,scenes/act1.md,1165,dialogue,0,DANGER DANGER DANGER DANGER DANGER DANGER,ΚΙΝΔΥΝΟΣ ΚΙΝΔΥΝΟΣ ΚΙΝΔΥΝΟΣ ΚΙΝΔΥΝΟΣ ΚΙΝΔΥΝΟΣ ΚΙΝΔΥΝΟΣ,"{""speaker"": ""b""}"
scenes/act1.md:1169:choice:0,scenes/act1.md,1169,choice,0,We're being *used* by other people.,Μας *χρησιμοποιούν* άλλοι άνθρωποι.,"{""anchor"": ""#act1f_used_by_others""}"
scenes/act1.md:1171:choice:0,scenes/act1.md,1171,choice,0,We're just *using* other people.,Απλώς *χρησιμοποιούμε* άλλους ανθρώπους.,"{""anchor"": ""#act1f_using_others""}"
scenes/act1.md:1173:choice:0,scenes/act1.md,1173,choice,0,YOUR MATCH IS A SERIAL KILLER,ΤΟ MATCH ΣΟΥ ΕΙΝΑΙ ΣΕΡΙΑΛ ΚΙΛΕΡ,"{""anchor"": ""#act1f_killer""}"
scenes/act1.md:1179:dialogue:0,scenes/act1.md,1179,dialogue,0,"Random hookups may be able to fill the hole down there,","Τα τυχαία one-night stands ίσως γεμίσουν την τρύπα εκεί κάτω,","{""speaker"": ""b""}"
scenes/act1.md:1181:dialogue:0,scenes/act1.md,1181,dialogue,0,but they can never fill the hole...,αλλά δεν μπορούν ποτέ να γεμίσουν την τρύπα...,"{""speaker"": ""b""}"
scenes/act1.md:1185:dialogue:0,scenes/act1.md,1185,dialogue,0,in *here*.,*εδώ* μέσα.,"{""speaker"": ""b""}"
scenes/act1.md:1194:dialogue:0,scenes/act1.md,1194,dialogue,0,The point is WE'RE GOING TO DIE ALONE,Το θέμα είναι ΘΑ ΠΕΘΑΝΟΥΜΕ ΜΟΝΟΙ,"{""speaker"": ""b""}"
scenes/act1.md:1211:dialogue:0,scenes/act1.md,1211,dialogue,0,You think other people's genitals are Pokémon for us to collect?,Νομίζεις ότι τα γεννητικά όργανα άλλων είναι Pokémon για να τα μαζεύουμε;,"{""speaker"": ""b""}"
scenes/act1.md:1225:dialogue:0,scenes/act1.md,1225,dialogue,0,♫ (pokemon theme song)-,♫ (pokemon theme song)-,"{""speaker"": ""b""}"
scenes/act1.md:1234:dialogue:0,scenes/act1.md,1234,dialogue,0,"♫ I wanna be, the ^slut^ti-est-","♫ Θέλω να γίνω, η πιο ^καμμένη^-","{""speaker"": ""b""}"
